Fecha,Hora,ID,temperatura,humedad
2025-08-16,15:36:01.832,69,21.3,79.0
2025-08-16,15:38:01.849,70,21.3,79.0
2025-08-16,15:40:01.764,71,21.3,79.0
2025-08-16,15:42:01.779,72,21.4,79.0
2025-08-16,15:44:01.899,73,21.4,79.0
2025-08-16,15:46:01.813,74,21.3,80.0
2025-08-16,15:48:01.833,75,21.3,80.0
2025-08-16,15:50:01.849,76,21.3,80.0
2025-08-16,15:52:01.864,77,21.2,79.0
2025-08-16,15:54:01.884,78,21.2,79.0
2025-08-16,15:56:01.795,79,21.2,79.0
2025-08-16,15:58:01.915,80,21.2,80.0
2025-08-16,16:00:01.931,81,21.1,80.0
2025-08-16,16:02:01.847,82,21.1,80.0
2025-08-16,16:04:01.869,83,21.1,80.0
2025-08-16,16:06:01.882,84,21.1,80.0
2025-08-16,16:08:01.792,85,21.1,80.0
2025-08-16,16:10:01.808,86,21.1,81.0
2025-08-16,16:12:01.929,87,21.1,81.0
2025-08-16,16:14:01.940,88,21.1,80.0
2025-08-16,16:16:01.863,89,21.0,80.0
2025-08-16,16:18:01.979,90,21.1,80.0
2025-08-16,16:20:01.895,91,21.1,79.0
2025-08-16,16:22:01.910,92,21.0,79.0
2025-08-16,16:24:01.825,93,20.9,78.0
2025-08-16,16:26:01.841,94,20.9,77.0
2025-08-16,16:28:02.062,95,20.8,77.0
2025-08-16,16:30:01.978,96,20.8,77.0
2025-08-16,16:32:01.995,97,20.8,77.0
2025-08-16,16:34:01.911,98,20.8,77.0
2025-08-16,16:36:01.926,99,20.8,77.0
2025-08-16,16:38:01.944,100,20.8,77.0
2025-08-16,16:40:01.958,101,20.8,78.0
2025-08-16,16:42:01.979,102,20.8,78.0
2025-08-16,16:44:01.888,103,20.8,78.0
2025-08-16,16:46:01.910,104,20.8,79.0
2025-08-16,16:48:02.027,105,20.8,79.0
2025-08-16,16:50:01.942,106,20.8,79.0
2025-08-16,16:52:02.062,107,20.8,79.0
2025-08-16,16:54:02.076,108,20.8,79.0
2025-08-16,16:56:02.093,109,20.8,79.0
2025-08-16,16:58:02.112,110,20.8,79.0
2025-08-16,17:00:02.128,111,20.8,79.0
2025-08-16,17:02:01.932,112,20.8,79.0
2025-08-16,17:04:02.057,113,20.8,79.0
2025-08-16,17:06:02.077,114,20.8,79.0
2025-08-16,17:08:02.091,115,20.8,79.0
2025-08-16,17:10:02.108,116,20.8,78.0
2025-08-16,17:12:02.022,117,20.7,79.0
2025-08-16,17:14:02.038,118,20.7,79.0
2025-08-16,17:16:02.058,119,20.7,79.0
2025-08-16,17:18:02.072,120,20.8,79.0
2025-08-16,17:20:01.988,121,20.8,79.0
2025-08-16,17:22:02.003,122,20.7,79.0
2025-08-16,17:24:02.022,123,20.7,79.0
2025-08-16,17:26:02.040,124,20.7,78.0
2025-08-16,17:28:02.157,125,20.7,78.0
2025-08-16,17:30:02.174,126,20.7,78.0
2025-08-16,17:32:02.190,127,20.7,78.0
2025-08-16,17:34:02.208,128,20.7,78.0
2025-08-16,17:36:02.123,129,20.7,78.0
2025-08-16,17:38:02.140,130,20.7,79.0
2025-08-16,17:40:02.155,131,20.7,79.0
2025-08-16,17:42:02.071,132,20.7,79.0
2025-08-16,17:44:02.190,133,20.7,79.0
2025-08-16,17:46:02.207,134,20.7,79.0
2025-08-16,17:48:02.224,135,20.7,79.0
2025-08-16,17:50:02.244,136,20.7,79.0
2025-08-16,17:52:02.255,137,20.7,79.0
2025-08-16,17:54:02.274,138,20.8,79.0
2025-08-16,17:56:02.204,139,20.8,79.0
2025-08-16,17:58:02.100,140,20.7,79.0
2025-08-16,18:00:02.116,141,20.7,79.0
2025-08-16,18:02:02.240,142,20.7,79.0
2025-08-16,18:04:02.150,143,20.7,79.0
2025-08-16,18:06:02.167,144,20.7,79.0
2025-08-16,18:08:02.185,145,20.7,79.0
2025-08-16,18:10:02.202,146,20.7,78.0
2025-08-16,18:12:02.218,147,20.7,79.0
2025-08-16,18:14:02.239,148,20.7,79.0
2025-08-16,18:16:02.149,149,20.7,79.0
2025-08-16,18:18:02.167,150,20.7,79.0
2025-08-16,18:20:02.287,151,20.7,79.0
2025-08-16,18:22:02.305,152,20.7,79.0
2025-08-16,18:24:02.320,153,21.0,79.0
2025-08-16,18:26:02.339,154,21.1,78.0
2025-08-16,18:28:02.353,155,21.1,78.0
2025-08-16,18:30:02.370,156,21.2,77.0
2025-08-16,18:32:02.283,157,21.2,77.0
2025-08-16,18:34:02.307,158,21.3,77.0
2025-08-16,18:36:02.318,159,21.3,77.0
2025-08-16,18:38:02.336,160,21.3,77.0
2025-08-16,18:40:02.249,161,21.3,77.0
2025-08-16,18:42:02.265,162,21.3,77.0
2025-08-16,18:44:02.283,163,21.4,76.0
2025-08-16,18:46:02.402,164,21.4,76.0
2025-08-16,18:48:02.314,165,21.4,76.0
2025-08-16,18:50:02.333,166,21.4,76.0
2025-08-16,18:52:02.349,167,21.4,76.0
2025-08-16,18:54:02.366,168,21.4,76.0
2025-08-16,18:56:02.386,169,21.4,76.0
2025-08-16,18:58:02.298,170,21.4,76.0
2025-08-16,19:00:02.333,171,21.5,76.0
2025-08-16,19:02:02.340,172,21.5,76.0
2025-08-16,19:04:02.451,173,21.5,76.0
2025-08-16,19:06:02.466,174,21.5,76.0
2025-08-16,19:08:02.382,175,21.5,76.0
2025-08-16,19:10:02.398,176,21.5,76.0
2025-08-16,19:12:02.314,177,21.5,75.0
2025-08-16,19:14:02.434,178,21.5,75.0
2025-08-16,19:16:02.451,179,21.5,75.0
2025-08-16,19:18:02.467,180,21.5,75.0
2025-08-16,19:20:02.379,181,21.5,75.0
2025-08-16,19:22:02.397,182,21.5,75.0
2025-08-16,19:24:02.414,183,21.5,75.0
2025-08-16,19:26:02.429,184,21.5,75.0
2025-08-16,19:28:02.447,185,21.5,75.0
2025-08-16,19:30:02.463,186,21.5,75.0
2025-08-16,19:32:02.377,187,21.6,75.0
2025-08-16,19:34:02.394,188,21.6,75.0
2025-08-16,19:36:02.413,189,21.6,75.0
2025-08-16,19:38:02.427,190,21.6,75.0
2025-08-16,19:40:02.546,191,21.6,75.0
2025-08-16,19:42:02.465,192,21.6,75.0
2025-08-16,19:44:02.580,193,21.6,75.0
2025-08-16,19:46:02.495,194,21.6,74.0
2025-08-16,19:48:02.408,195,21.6,74.0
2025-08-16,19:50:02.532,196,21.6,74.0
2025-08-16,19:52:02.446,197,21.6,74.0
2025-08-16,19:54:02.460,198,21.6,74.0
2025-08-16,19:56:02.478,199,21.6,74.0
2025-08-16,19:58:02.597,200,21.6,74.0
2025-08-16,20:00:02.612,201,21.6,74.0
2025-08-16,20:02:02.527,202,21.6,75.0
2025-08-16,20:04:02.545,203,21.6,75.0
2025-08-16,20:06:02.563,204,21.6,74.0
2025-08-16,20:08:02.578,205,21.6,74.0
2025-08-16,20:10:02.593,206,21.6,74.0
2025-08-16,20:12:02.509,207,21.6,74.0
2025-08-16,20:14:02.528,208,21.6,74.0
2025-08-16,20:16:02.544,209,21.6,74.0
2025-08-16,20:18:02.663,210,21.6,74.0
2025-08-16,20:20:02.576,211,21.6,74.0
2025-08-16,20:22:02.592,212,21.6,74.0
2025-08-16,20:24:02.510,213,21.6,74.0
2025-08-16,20:26:02.624,214,21.6,74.0
2025-08-16,20:28:02.541,215,21.6,74.0
2025-08-16,20:30:02.558,216,21.6,74.0
2025-08-16,20:32:02.576,217,21.6,74.0
2025-08-16,20:34:02.589,218,21.6,74.0
2025-08-16,20:36:02.607,219,21.6,74.0
2025-08-16,20:38:02.728,220,21.6,74.0
2025-08-16,20:40:02.642,221,21.6,75.0
2025-08-16,20:42:02.658,222,21.6,75.0
2025-08-16,20:44:02.572,223,21.6,74.0
2025-08-16,20:46:02.588,224,21.6,75.0
2025-08-16,20:48:02.606,225,21.6,76.0
2025-08-16,20:50:02.827,226,21.6,77.0
2025-08-16,20:52:02.742,227,21.7,76.0
2025-08-16,20:54:02.658,228,21.7,76.0
2025-08-16,20:56:02.673,229,21.7,76.0
2025-08-16,20:58:02.791,230,21.7,77.0
2025-08-16,21:00:02.808,231,21.7,77.0
2025-08-16,21:02:02.724,232,21.7,77.0
2025-08-16,21:04:02.631,233,21.7,77.0
2025-08-16,21:06:02.756,234,21.7,77.0
2025-08-16,21:08:02.672,235,21.7,77.0
2025-08-16,21:10:02.790,236,21.7,78.0
2025-08-16,21:12:02.809,237,21.7,78.0
2025-08-16,21:14:02.720,238,21.7,78.0
2025-08-16,21:16:02.739,239,21.7,78.0
2025-08-16,21:18:02.754,240,21.7,78.0
2025-08-16,21:20:02.671,241,21.7,78.0
2025-08-16,21:22:02.686,242,21.7,78.0
2025-08-16,21:24:02.807,243,21.7,78.0
2025-08-16,21:26:02.823,244,21.6,78.0
2025-08-16,21:28:02.737,245,21.7,78.0
2025-08-16,21:30:02.961,246,21.7,79.0
2025-08-16,21:32:02.771,247,21.6,78.0
2025-08-16,21:34:02.786,248,21.7,78.0
2025-08-16,21:36:02.803,249,21.7,78.0
2025-08-16,21:38:02.923,250,21.7,78.0
2025-08-16,21:40:02.941,251,21.7,79.0
2025-08-16,21:42:02.956,252,21.7,78.0
2025-08-16,21:44:02.973,253,21.7,78.0
2025-08-16,21:46:02.990,254,21.7,78.0
2025-08-16,21:48:02.804,255,21.7,78.0
2025-08-16,21:50:02.921,256,21.7,78.0
2025-08-16,21:52:02.937,257,21.7,79.0
2025-08-16,21:54:02.954,258,21.7,79.0
2025-08-16,21:56:02.971,259,21.7,79.0
2025-08-16,21:58:02.988,260,21.7,78.0
2025-08-16,22:00:02.901,261,21.7,79.0
2025-08-16,22:02:02.918,262,21.7,78.0
2025-08-16,22:04:02.935,263,21.7,78.0
2025-08-16,22:06:02.954,264,21.7,78.0
2025-08-16,22:08:02.969,265,21.7,78.0
2025-08-16,22:10:02.884,266,21.7,78.0
2025-08-16,22:12:02.901,267,21.7,78.0
2025-08-16,22:14:02.917,268,21.7,78.0
2025-08-16,22:16:02.933,269,21.7,78.0
2025-08-16,22:18:02.950,270,21.7,78.0
2025-08-16,22:20:02.967,271,21.7,78.0
2025-08-16,22:22:02.985,272,21.7,78.0
2025-08-16,22:24:03.000,273,21.7,78.0
2025-08-16,22:26:03.018,274,21.7,78.0
2025-08-16,22:28:02.936,275,21.7,78.0
2025-08-16,22:30:02.950,276,21.7,78.0
2025-08-16,22:32:03.067,277,21.7,78.0
2025-08-16,22:34:03.087,278,21.7,78.0
2025-08-16,22:36:02.901,279,21.7,78.0
2025-08-16,22:38:03.019,280,21.7,78.0
2025-08-16,22:40:03.033,281,21.7,78.0
2025-08-16,22:42:02.948,282,21.7,78.0
2025-08-16,22:44:03.069,283,21.7,78.0
2025-08-16,22:46:03.083,284,21.7,78.0
2025-08-16,22:48:03.205,285,21.7,78.0
2025-08-16,22:50:03.017,286,21.7,77.0
2025-08-16,22:52:03.035,287,21.7,77.0
2025-08-16,22:54:02.946,288,21.7,77.0
2025-08-16,22:56:02.963,289,21.7,77.0
2025-08-16,22:58:03.085,290,21.7,77.0
2025-08-16,23:00:02.998,291,21.7,77.0
2025-08-16,23:02:03.013,292,21.7,77.0
2025-08-16,23:04:03.030,293,21.7,77.0
2025-08-16,23:06:03.047,294,21.7,78.0
2025-08-16,23:08:03.066,295,21.8,77.0
2025-08-16,23:10:02.978,296,21.5,75.0
2025-08-16,23:12:02.994,297,21.5,74.0
2025-08-16,23:14:03.010,298,22.1,75.0
2025-08-16,23:16:03.026,299,22.0,75.0
2025-08-16,23:18:03.042,300,21.9,75.0
