Fecha,Hora,ID,temperatura,humedad
2025-08-17,02:38:13.051,40,22.0,72.0
2025-08-17,02:40:13.057,41,21.9,72.0
2025-08-17,02:42:13.060,42,22.0,72.0
2025-08-17,02:44:13.066,43,21.9,72.0
2025-08-17,02:46:13.072,44,21.9,72.0
2025-08-17,02:48:13.077,45,21.9,72.0
2025-08-17,02:50:13.083,46,21.9,72.0
2025-08-17,02:52:13.088,47,21.9,72.0
2025-08-17,02:54:13.095,48,21.9,72.0
2025-08-17,02:56:13.100,49,21.9,72.0
2025-08-17,02:58:13.108,50,21.9,72.0
2025-08-17,03:00:13.110,51,21.9,72.0
2025-08-17,03:02:13.117,52,21.9,72.0
2025-08-17,03:04:13.123,53,21.9,72.0
2025-08-17,03:06:13.130,54,21.9,72.0
2025-08-17,03:08:13.135,55,21.9,72.0
2025-08-17,03:10:13.139,56,21.9,72.0
2025-08-17,03:12:13.145,57,21.8,72.0
2025-08-17,03:14:13.151,58,21.9,72.0
2025-08-17,03:16:13.159,59,22.1,72.0
2025-08-17,03:18:13.163,60,21.9,69.0
2025-08-17,03:20:13.168,61,21.7,68.0
2025-08-17,03:22:13.173,62,21.8,68.0
2025-08-17,03:24:13.181,63,22.1,68.0
2025-08-17,03:26:13.185,64,22.2,67.0
2025-08-17,03:28:13.190,65,22.0,68.0
2025-08-17,03:30:13.197,66,21.9,69.0
2025-08-17,03:32:13.204,67,21.9,69.0
2025-08-17,03:34:13.207,68,21.9,69.0
2025-08-17,03:36:13.214,69,21.9,69.0
2025-08-17,03:38:13.218,70,21.9,70.0
2025-08-17,03:40:13.226,71,21.8,70.0
2025-08-17,03:42:13.230,72,21.8,70.0
2025-08-17,03:44:13.238,73,21.8,70.0
2025-08-17,03:46:13.241,74,21.9,70.0
2025-08-17,03:48:13.249,75,21.9,70.0
2025-08-17,03:50:13.255,76,21.9,70.0
2025-08-17,03:52:13.258,77,22.0,70.0
2025-08-17,03:54:13.266,78,21.9,70.0
2025-08-17,03:56:13.272,79,21.9,70.0
2025-08-17,03:58:13.275,80,21.8,70.0
2025-08-17,04:00:13.281,81,21.8,70.0
2025-08-17,04:02:13.286,82,21.8,70.0
2025-08-17,04:04:13.294,83,21.8,70.0
2025-08-17,04:06:13.299,84,21.8,70.0
2025-08-17,04:08:13.303,85,21.8,70.0
2025-08-17,04:10:13.308,86,21.9,70.0
2025-08-17,04:12:13.314,87,21.9,70.0
2025-08-17,04:14:13.319,88,21.8,70.0
2025-08-17,04:16:13.325,89,21.8,70.0
2025-08-17,04:18:13.331,90,21.9,70.0
2025-08-17,04:20:13.337,91,21.9,70.0
2025-08-17,04:22:13.344,92,21.9,70.0
2025-08-17,04:24:13.347,93,21.9,70.0
2025-08-17,04:26:13.354,94,21.8,70.0
2025-08-17,04:28:13.360,95,21.8,70.0
2025-08-17,04:30:13.365,96,21.8,71.0
2025-08-17,04:32:13.371,97,21.8,71.0
2025-08-17,04:34:13.377,98,21.8,71.0
2025-08-17,04:36:13.384,99,21.8,71.0
2025-08-17,04:38:13.387,100,21.8,71.0
2025-08-17,04:40:13.393,101,21.8,71.0
2025-08-17,04:42:13.399,102,21.8,71.0
2025-08-17,04:44:13.404,103,21.8,71.0
2025-08-17,04:46:13.412,104,21.8,71.0
2025-08-17,04:48:13.416,105,21.8,71.0
2025-08-17,04:50:13.422,106,21.8,71.0
2025-08-17,04:52:13.429,107,21.8,70.0
2025-08-17,04:54:13.433,108,21.8,71.0
2025-08-17,04:56:13.440,109,21.8,70.0
2025-08-17,04:58:13.445,110,21.9,70.0
2025-08-17,05:00:13.451,111,21.9,70.0
2025-08-17,05:02:13.455,112,21.9,70.0
2025-08-17,05:04:13.464,113,21.9,70.0
2025-08-17,05:06:13.467,114,21.9,70.0
2025-08-17,05:08:13.472,115,21.9,70.0
2025-08-17,05:10:13.478,116,21.8,70.0
2025-08-17,05:12:13.484,117,21.8,71.0
2025-08-17,05:14:13.489,118,21.8,71.0
2025-08-17,05:16:13.496,119,21.8,71.0
2025-08-17,05:18:13.503,120,21.8,71.0
2025-08-17,05:20:13.506,121,21.8,70.0
2025-08-17,05:22:13.512,122,21.9,70.0
2025-08-17,05:24:13.518,123,21.8,70.0
2025-08-17,05:26:13.525,124,21.8,70.0
2025-08-17,05:28:13.529,125,21.9,70.0
2025-08-17,05:30:13.534,126,21.9,70.0
2025-08-17,05:32:13.540,127,21.8,70.0
2025-08-17,05:34:13.548,128,21.8,70.0
2025-08-17,05:36:13.551,129,21.8,70.0
2025-08-17,05:38:13.559,130,21.9,70.0
2025-08-17,05:40:13.562,131,21.8,70.0
2025-08-17,05:42:13.571,132,21.9,70.0
2025-08-17,05:44:13.575,133,21.9,70.0
2025-08-17,05:46:13.580,134,21.9,70.0
2025-08-17,05:48:13.586,135,21.9,70.0
2025-08-17,05:50:13.591,136,21.9,70.0
2025-08-17,05:52:13.597,137,21.8,70.0
2025-08-17,05:54:13.604,138,21.8,70.0
2025-08-17,05:56:13.608,139,21.8,70.0
2025-08-17,05:58:13.613,140,21.8,70.0
2025-08-17,06:00:13.620,141,21.9,70.0
2025-08-17,06:02:13.625,142,21.9,70.0
2025-08-17,06:04:13.633,143,21.8,70.0
2025-08-17,06:06:13.637,144,21.9,70.0
2025-08-17,06:08:13.642,145,21.8,70.0
2025-08-17,06:10:13.650,146,21.9,70.0
2025-08-17,06:12:13.655,147,21.8,70.0
2025-08-17,06:14:13.659,148,21.9,70.0
2025-08-17,06:16:13.668,149,21.8,70.0
2025-08-17,06:18:13.671,150,21.9,70.0
2025-08-17,06:20:13.677,151,21.9,70.0
2025-08-17,06:22:13.684,152,21.8,70.0
2025-08-17,06:24:13.689,153,21.9,70.0
2025-08-17,06:26:13.695,154,21.8,70.0
2025-08-17,06:28:13.698,155,21.8,70.0
2025-08-17,06:30:13.706,156,21.8,70.0
2025-08-17,06:32:13.710,157,21.8,70.0
2025-08-17,06:34:13.718,158,21.8,70.0
2025-08-17,06:36:13.724,159,21.8,71.0
2025-08-17,06:38:13.727,160,21.8,71.0
2025-08-17,06:40:13.733,161,21.8,71.0
2025-08-17,06:42:13.738,162,21.8,71.0
2025-08-17,06:44:13.744,163,21.8,71.0
2025-08-17,06:46:13.751,164,21.8,71.0
2025-08-17,06:48:13.757,165,21.8,70.0
2025-08-17,06:50:13.761,166,21.9,70.0
2025-08-17,06:52:13.766,167,21.8,70.0
2025-08-17,06:54:13.775,168,21.8,71.0
2025-08-17,06:56:13.779,169,21.8,71.0
2025-08-17,06:58:13.783,170,21.8,71.0
2025-08-17,07:00:13.790,171,21.8,70.0
2025-08-17,07:02:13.795,172,21.8,70.0
2025-08-17,07:04:13.801,173,21.8,70.0
2025-08-17,07:06:13.806,174,21.8,70.0
2025-08-17,07:08:13.813,175,21.8,70.0
2025-08-17,07:10:13.817,176,21.8,70.0
2025-08-17,07:12:13.824,177,21.8,70.0
2025-08-17,07:14:13.829,178,21.8,70.0
2025-08-17,07:16:13.834,179,21.9,70.0
2025-08-17,07:18:13.840,180,21.9,70.0
2025-08-17,07:20:13.847,181,21.9,70.0
2025-08-17,07:22:13.851,182,21.9,70.0
2025-08-17,07:24:13.857,183,21.9,70.0
2025-08-17,07:26:13.863,184,21.8,71.0
2025-08-17,07:28:13.868,185,21.8,70.0
2025-08-17,07:30:13.876,186,21.9,70.0
2025-08-17,07:32:13.880,187,21.9,71.0
2025-08-17,07:34:13.886,188,21.9,71.0
2025-08-17,07:36:13.891,189,21.9,70.0
2025-08-17,07:38:13.899,190,21.9,70.0
2025-08-17,07:40:13.903,191,21.9,70.0
2025-08-17,07:42:13.910,192,21.9,70.0
2025-08-17,07:44:13.914,193,21.9,70.0
2025-08-17,07:46:13.919,194,21.9,70.0
2025-08-17,07:48:13.924,195,21.9,70.0
2025-08-17,07:50:13.933,196,21.9,70.0
2025-08-17,07:52:13.937,197,21.9,70.0
2025-08-17,07:54:13.942,198,21.9,70.0
2025-08-17,07:56:13.948,199,21.9,70.0
2025-08-17,07:58:13.953,200,21.9,70.0
2025-08-17,08:00:13.959,201,21.9,70.0
2025-08-17,08:02:13.965,202,21.9,70.0
2025-08-17,08:04:13.972,203,21.8,71.0
2025-08-17,08:06:13.975,204,21.8,71.0
2025-08-17,08:08:13.984,205,21.9,71.0
2025-08-17,08:10:13.987,206,21.9,71.0
2025-08-17,08:12:13.993,207,21.9,71.0
2025-08-17,08:14:13.998,208,21.9,71.0
2025-08-17,08:16:14.006,209,21.8,71.0
2025-08-17,08:18:14.009,210,21.8,71.0
2025-08-17,08:20:14.015,211,21.8,71.0
2025-08-17,08:22:14.020,212,21.8,71.0
2025-08-17,08:24:14.026,213,21.8,71.0
2025-08-17,08:26:14.032,214,21.8,71.0
2025-08-17,08:28:14.037,215,21.8,71.0
2025-08-17,08:30:14.044,216,21.8,71.0
2025-08-17,08:32:14.050,217,21.8,71.0
2025-08-17,08:34:14.055,218,21.9,71.0
2025-08-17,08:36:14.061,219,21.9,71.0
2025-08-17,08:38:14.068,220,21.9,71.0
2025-08-17,08:40:14.072,221,21.8,71.0
2025-08-17,08:42:14.077,222,21.8,71.0
2025-08-17,08:44:14.083,223,21.8,71.0
2025-08-17,08:46:14.088,224,21.8,71.0
2025-08-17,08:48:14.095,225,21.8,71.0
2025-08-17,08:50:14.102,226,21.9,71.0
2025-08-17,08:52:14.108,227,21.8,71.0
2025-08-17,08:54:14.112,228,22.0,70.0
2025-08-17,08:56:14.118,229,21.9,70.0
2025-08-17,08:58:14.124,230,21.9,71.0
2025-08-17,09:00:14.129,231,21.9,71.0
2025-08-17,09:02:14.134,232,21.9,71.0
2025-08-17,09:04:14.140,233,22.5,70.0
2025-08-17,09:06:14.145,234,22.9,66.0
2025-08-17,09:08:14.153,235,22.2,65.0
2025-08-17,09:10:14.157,236,22.1,65.0
2025-08-17,09:12:14.165,237,21.8,66.0
2025-08-17,09:14:14.168,238,21.7,66.0
2025-08-17,09:16:14.173,239,21.6,67.0
2025-08-17,09:18:14.179,240,21.8,66.0
2025-08-17,09:20:14.185,241,21.8,66.0
2025-08-17,09:22:14.192,242,21.6,66.0
2025-08-17,09:24:14.196,243,21.6,66.0
2025-08-17,09:26:14.204,244,21.9,66.0
2025-08-17,09:28:14.208,245,21.9,65.0
2025-08-17,09:30:14.213,246,22.3,65.0
2025-08-17,09:32:14.222,247,22.1,65.0
2025-08-17,09:34:14.227,248,22.4,65.0
2025-08-17,09:36:14.230,249,22.1,67.0
2025-08-17,09:38:14.237,250,21.9,68.0
2025-08-17,09:40:14.243,251,21.8,69.0
2025-08-17,09:42:14.250,252,21.8,70.0
2025-08-17,09:44:14.254,253,22.0,69.0
2025-08-17,09:46:14.259,254,22.1,70.0
2025-08-17,09:48:14.267,255,22.4,69.0
2025-08-17,09:50:14.272,256,23.0,67.0
2025-08-17,09:52:14.276,257,22.9,66.0
2025-08-17,09:54:14.282,258,22.9,65.0
2025-08-17,09:56:14.287,259,23.1,64.0
2025-08-17,09:58:14.292,260,23.1,64.0
2025-08-17,10:00:14.300,261,23.2,64.0
2025-08-17,10:02:14.304,262,23.1,65.0
2025-08-17,10:04:14.310,263,22.6,64.0
2025-08-17,10:06:14.316,264,22.8,65.0
2025-08-17,10:08:14.321,265,23.1,65.0
2025-08-17,10:10:14.328,266,23.0,64.0
2025-08-17,10:12:14.332,267,23.1,65.0
2025-08-17,10:14:14.338,268,22.6,64.0
2025-08-17,10:16:14.343,269,22.8,65.0
2025-08-17,10:18:14.349,270,22.8,64.0
2025-08-17,10:20:14.356,271,23.1,63.0
2025-08-17,10:22:14.361,272,23.1,63.0
2025-08-17,10:24:14.367,273,23.3,63.0
2025-08-17,10:26:14.372,274,23.3,62.0
2025-08-17,10:28:14.377,275,23.2,63.0
2025-08-17,10:30:14.383,276,23.2,63.0
2025-08-17,10:32:14.388,277,22.8,63.0
2025-08-17,10:34:14.395,278,23.0,64.0
2025-08-17,10:36:14.401,279,23.1,64.0
2025-08-17,10:38:14.405,280,23.2,64.0
2025-08-17,10:40:14.414,281,22.8,64.0
2025-08-17,10:42:14.420,282,22.7,64.0
2025-08-17,10:44:14.422,283,22.7,65.0
2025-08-17,10:46:14.430,284,22.8,64.0
2025-08-17,10:48:14.436,285,22.9,64.0
2025-08-17,10:50:14.440,286,22.5,66.0
2025-08-17,10:52:14.447,287,22.4,67.0
2025-08-17,10:54:14.453,288,23.1,64.0
2025-08-17,10:56:14.457,289,22.9,64.0
2025-08-17,10:58:14.465,290,22.6,64.0
2025-08-17,11:00:14.468,291,22.8,64.0
2025-08-17,11:02:14.474,292,22.3,65.0
2025-08-17,11:04:14.480,293,22.8,65.0
2025-08-17,11:06:14.485,294,22.5,66.0
2025-08-17,11:08:14.490,295,22.7,66.0
2025-08-17,11:10:14.496,296,22.9,64.0
2025-08-17,11:12:14.502,297,22.9,64.0
2025-08-17,11:14:14.508,298,22.7,64.0
2025-08-17,11:16:14.516,299,22.4,66.0
2025-08-17,11:18:14.519,300,22.8,65.0
